Codes,Names,Level_4_qualifications,Mean_Annual_Household_Income
E01002919,Kingston upon Thames 017B,1632.00 ,2082.00 
E01003000,Kingston upon Thames 017C,818.00 ,2223.00 
E01003001,Kingston upon Thames 017D,2057.00 ,2727.00 
E01003003,Kingston upon Thames 017E,1883.00 ,2486.00 
E01002939,Kingston upon Thames 018A,962.00 ,2356.00 
E01002941,Kingston upon Thames 018B,1141.00 ,2717.00 
E01002942,Kingston upon Thames 018C,641.00 ,2912.00 
E01003004,Kingston upon Thames 018D,1693.00 ,2751.00 
E01003005,Kingston upon Thames 018E,864.00 ,2610.00 
E01002944,Kingston upon Thames 019A,290.00 ,2542.00 
E01002945,Kingston upon Thames 019B,995.00 ,2649.00 
E01002946,Kingston upon Thames 019C,930.00 ,2854.00 
E01002947,Kingston upon Thames 019D,916.00 ,2962.00 
E01002940,Kingston upon Thames 020A,566.00 ,2231.00 
E01002943,Kingston upon Thames 020B,208.00 ,2286.00 
E01002948,Kingston upon Thames 020C,2298.00 ,2787.00 
E01002949,Kingston upon Thames 020D,1966.00 ,2763.00 
E01002950,Kingston upon Thames 020E,755.00 ,2004.00 
E01003472,Merton 001A,3702.00 ,4612.00 
E01003473,Merton 001B,3639.00 ,4476.00 
E01003474,Merton 001C,3951.00 ,4787.00 
E01003475,Merton 001D,4779.00 ,2690.00 
E01003478,Merton 001E,4056.00 ,4428.00 
E01003460,Merton 002A,3971.00 ,4717.00 
E01003462,Merton 002B,3891.00 ,4702.00 
E01003464,Merton 002C,3496.00 ,4710.00 
E01003465,Merton 002D,3692.00 ,4813.00 
E01003400,Merton 003A,4347.00 ,4358.00 
E01003454,Merton 003B,3852.00 ,4409.00 
E01003456,Merton 003C,4267.00 ,4314.00 
E01003476,Merton 003D,3065.00 ,4044.00 
E01003477,Merton 003E,4075.00 ,4346.00 
E01003401,Merton 004A,4063.00 ,4481.00 
E01003402,Merton 004B,4473.00 ,4572.00 
E01003403,Merton 004C,4341.00 ,4526.00 
E01003404,Merton 004D,4683.00 ,4256.00 
E01003461,Merton 004E,4589.00 ,4677.00 
E01003367,Merton 005A,4631.00 ,2872.00 
E01003369,Merton 005B,3778.00 ,2530.00 
E01003370,Merton 005C,4421.00 ,2401.00 
E01003371,Merton 005D,3475.00 ,2910.00 
E01003455,Merton 005E,4123.00 ,3508.00 
E01003359,Merton 006A,3891.00 ,2661.00 
E01003360,Merton 006B,4540.00 ,4226.00 
E01003457,Merton 006C,4335.00 ,4562.00 
E01003458,Merton 006D,4406.00 ,4351.00 
E01003459,Merton 006E,4466.00 ,2686.00 
E01003394,Merton 007A,1943.00 ,1721.00 
E01003395,Merton 007B,1463.00 ,2104.00 
E01003396,Merton 007C,2608.00 ,2280.00 
E01003397,Merton 007D,2223.00 ,1977.00 
E01003398,Merton 007E,2085.00 ,2166.00 
E01003368,Merton 008A,2009.00 ,1991.00 
E01003372,Merton 008B,1786.00 ,1356.00 
E01003393,Merton 008C,2231.00 ,1777.00 
E01003406,Merton 008D,1340.00 ,1655.00 
E01003407,Merton 008E,3367.00 ,2262.00 
E01003355,Merton 009A,4471.00 ,3902.00 
E01003356,Merton 009B,4400.00 ,4212.00 
E01003358,Merton 009C,4721.00 ,4246.00 
E01003383,Merton 009D,4435.00 ,4405.00 
E01003384,Merton 009E,4333.00 ,4422.00 
E01003442,Merton 010A,4395.00 ,4615.00 
E01003443,Merton 010B,4138.00 ,4666.00 
E01003444,Merton 010C,4096.00 ,4370.00 
E01003445,Merton 010D,3552.00 ,4268.00 
E01003463,Merton 010E,3169.00 ,4750.00 
E01003380,Merton 011A,4041.00 ,4107.00 
E01003382,Merton 011B,3778.00 ,3967.00 
E01003385,Merton 011C,4326.00 ,4552.00 
E01003399,Merton 011D,3829.00 ,4177.00 
E01003423,Merton 011E,3760.00 ,4038.00 
E01003357,Merton 012A,2203.00 ,1013.00 
E01003376,Merton 012B,566.00 ,898.00 
E01003377,Merton 012C,382.00 ,146.00 
E01003408,Merton 012D,3683.00 ,2291.00 
E01003410,Merton 012E,1917.00 ,1346.00 
E01003386,Merton 013A,2223.00 ,1595.00 
E01003388,Merton 013B,806.00 ,1331.00 
E01003389,Merton 013C,1632.00 ,1533.00 
E01003392,Merton 013D,1206.00 ,2021.00 
E01003409,Merton 013E,947.00 ,1157.00 
E01003387,Merton 014A,680.00 ,975.00 
E01003391,Merton 014B,465.00 ,306.00 
E01003411,Merton 014C,1693.00 ,1680.00 
E01003412,Merton 014D,947.00 ,1409.00 
E01003435,Merton 014E,658.00 ,2110.00 
E01003361,Merton 015A,2758.00 ,2874.00 
E01003424,Merton 015B,3847.00 ,4514.00 
E01003425,Merton 015C,3104.00 ,4372.00 
E01003426,Merton 015D,3514.00 ,3811.00 
E01003428,Merton 015E,3838.00 ,4260.00 
E01003366,Merton 016A,2298.00 ,2462.00 
E01003381,Merton 016B,3976.00 ,3904.00 
E01003446,Merton 016C,4191.00 ,3372.00 
E01003447,Merton 016D,2245.00 ,1834.00 
E01003471,Merton 016E,2995.00 ,3675.00 
E01003413,Merton 017A,2596.00 ,1905.00 
E01003414,Merton 017B,1216.00 ,1946.00 
E01003415,Merton 017C,1367.00 ,2144.00 
E01003416,Merton 017D,930.00 ,2181.00 
E01003434,Merton 017E,742.00 ,2209.00 
E01003373,Merton 018A,194.00 ,120.00 
E01003378,Merton 018B,2313.00 ,1540.00 
E01003379,Merton 018C,680.00 ,361.00 
E01003390,Merton 018D,382.00 ,80.00 
E01003405,Merton 018E,1129.00 ,1019.00 
E01003429,Merton 019A,730.00 ,2274.00 
E01003430,Merton 019B,465.00 ,362.00 
E01003431,Merton 019C,408.00 ,857.00 
E01003432,Merton 019D,265.00 ,445.00 
E01003433,Merton 019E,934.00 ,1537.00 
E01003466,Merton 020A,3261.00 ,3870.00 
E01003467,Merton 020B,3337.00 ,4013.00 
E01003468,Merton 020C,3108.00 ,3780.00 
E01003469,Merton 020D,2216.00 ,2255.00 
E01003470,Merton 020E,2860.00 ,2934.00 
E01003362,Merton 021A,1693.00 ,3517.00 
E01003363,Merton 021B,2027.00 ,3210.00 
E01003364,Merton 021C,2580.00 ,3106.00 
E01003365,Merton 021D,2089.00 ,3650.00 
E01003421,Merton 021E,2124.00 ,2608.00 
E01003374,Merton 022A,875.00 ,1200.00 
E01003375,Merton 022B,1226.00 ,2010.00 
E01003437,Merton 022C,2216.00 ,2216.00 
E01003440,Merton 022D,1197.00 ,1384.00 
E01003441,Merton 022E,1693.00 ,1309.00 
E01003427,Merton 023A,2734.00 ,2122.00 
E01003436,Merton 023B,705.00 ,1280.00 
E01003439,Merton 023C,762.00 ,1210.00 
E01003448,Merton 023D,1156.00 ,1099.00 
E01003453,Merton 023E,875.00 ,1248.00 
E01003438,Merton 024A,558.00 ,1029.00 
E01003449,Merton 024B,1786.00 ,1815.00 
E01003450,Merton 024C,495.00 ,1207.00 
E01003451,Merton 024D,1237.00 ,2581.00 
E01003452,Merton 024E,1028.00 ,1016.00 
E01003417,Merton 025A,800.00 ,2564.00 
E01003418,Merton 025B,451.00 ,2584.00 
E01003419,Merton 025C,1216.00 ,2424.00 
E01003420,Merton 025D,366.00 ,2511.00 
E01003422,Merton 025E,762.00 ,2583.00 
E01003744,Redbridge 001A,1813.00 ,4230.00 
E01003745,Redbridge 001B,2559.00 ,4656.00 
E01003746,Redbridge 001C,2615.00 ,4361.00 
E01003747,Redbridge 001D,2430.00 ,4477.00 
E01003748,Redbridge 001E,3036.00 ,4549.00 
E01003749,Redbridge 001F,3285.00 ,3934.00 
E01003750,Redbridge 001G,3285.00 ,3664.00 
E01003720,Redbridge 002A,413.00 ,848.00 
E01003722,Redbridge 002B,514.00 ,985.00 
E01003723,Redbridge 002C,395.00 ,1021.00 
E01003726,Redbridge 002D,434.00 ,617.00 
E01003721,Redbridge 003A,1008.00 ,1933.00 
E01003724,Redbridge 003B,742.00 ,2248.00 
E01003725,Redbridge 003C,618.00 ,1403.00 
E01003727,Redbridge 003D,222.00 ,692.00 
E01003654,Redbridge 004A,2089.00 ,2767.00 
E01003655,Redbridge 004B,2523.00 ,3642.00 
E01003658,Redbridge 004C,1303.00 ,1509.00 
E01003660,Redbridge 004D,2002.00 ,3618.00 
E01003656,Redbridge 005A,839.00 ,1558.00 
E01003657,Redbridge 005B,2419.00 ,2744.00 
E01003659,Redbridge 005C,1488.00 ,3167.00 
E01003698,Redbridge 006A,538.00 ,3007.00 
E01003699,Redbridge 006B,934.00 ,2716.00 
E01003700,Redbridge 006C,2252.00 ,2151.00 
E01003701,Redbridge 006D,1430.00 ,2196.00 
E01003702,Redbridge 006E,1258.00 ,1945.00 
E01003703,Redbridge 006F,3034.00 ,3584.00 
E01003704,Redbridge 006G,856.00 ,1701.00 
E01003668,Redbridge 007A,3670.00 ,4000.00 
E01003669,Redbridge 007B,3247.00 ,4305.00 
E01003670,Redbridge 007C,2440.00 ,3964.00 
E01003671,Redbridge 007D,2615.00 ,4316.00 
E01003672,Redbridge 007E,2531.00 ,2236.00 
E01003673,Redbridge 007F,4096.00 ,3974.00 
E01003674,Redbridge 007G,4501.00 ,3803.00 
E01003707,Redbridge 008A,923.00 ,2677.00 
E01003708,Redbridge 008B,495.00 ,755.00 
E01003709,Redbridge 008C,1600.00 ,2821.00 
E01003710,Redbridge 008D,1436.00 ,2895.00 
E01003759,Redbridge 009A,2460.00 ,4270.00 
E01003760,Redbridge 009B,2353.00 ,2447.00 
E01003761,Redbridge 009C,514.00 ,63.00 
E01003762,Redbridge 009D,2674.00 ,3671.00 
E01003763,Redbridge 009E,2580.00 ,3359.00 
E01003764,Redbridge 009F,3887.00 ,3583.00 
E01003765,Redbridge 009G,3055.00 ,3952.00 
E01003705,Redbridge 010A,2373.00 ,2412.00 
E01003706,Redbridge 010B,995.00 ,1902.00 
E01003711,Redbridge 010C,1715.00 ,2319.00 
E01003712,Redbridge 010D,482.00 ,766.00 
E01003646,Redbridge 012A,2580.00 ,2176.00 
E01003648,Redbridge 012B,1749.00 ,3785.00 
E01003649,Redbridge 012C,2419.00 ,3566.00 
E01003651,Redbridge 012D,2099.00 ,3528.00 
E01003639,Redbridge 013A,1657.00 ,1820.00 
E01003640,Redbridge 013B,2034.00 ,2807.00 
E01003641,Redbridge 013C,2313.00 ,2696.00 
E01003642,Redbridge 013D,1632.00 ,2012.00 
E01003774,Redbridge 014A,4181.00 ,4149.00 
E01003775,Redbridge 014B,4091.00 ,4232.00 
E01003776,Redbridge 014C,2995.00 ,1956.00 
E01003777,Redbridge 014D,4519.00 ,4210.00 
E01003778,Redbridge 014E,4421.00 ,3915.00 
E01003779,Redbridge 014F,3279.00 ,3603.00 
E01003780,Redbridge 014G,3161.00 ,4523.00 
E01003647,Redbridge 015A,2959.00 ,3096.00 
E01003650,Redbridge 015B,1488.00 ,2094.00 
E01003652,Redbridge 015C,2363.00 ,3556.00 
E01003653,Redbridge 015D,1819.00 ,2282.00 
E01003638,Redbridge 017A,1303.00 ,2128.00 
E01003643,Redbridge 017B,2353.00 ,2645.00 
E01003644,Redbridge 017C,2034.00 ,2658.00 
E01003645,Redbridge 017D,3983.00 ,2579.00 
E01003789,Redbridge 018A,3371.00 ,4190.00 
E01003794,Redbridge 018B,2590.00 ,3918.00 
E01003795,Redbridge 018C,2419.00 ,4448.00 
E01003796,Redbridge 018D,3236.00 ,3941.00 
E01003661,Redbridge 019A,2113.00 ,2268.00 
E01003662,Redbridge 019B,1990.00 ,1543.00 
E01003663,Redbridge 019C,864.00 ,1924.00 
E01003664,Redbridge 019D,1507.00 ,2615.00 
E01003665,Redbridge 019E,1322.00 ,2789.00 
E01003666,Redbridge 019F,2623.00 ,1769.00 
E01033590,Redbridge 019H,742.00 ,2023.00 
E01033592,Redbridge 019I,2236.00 ,2526.00 
E01003751,Redbridge 020A,2508.00 ,2067.00 
E01003753,Redbridge 020B,2674.00 ,2045.00 
E01003754,Redbridge 020C,2130.00 ,2084.00 
E01003757,Redbridge 020D,2298.00 ,1717.00 
E01003769,Redbridge 022A,1849.00 ,1113.00 
E01003770,Redbridge 022B,3702.00 ,2230.00 
E01003771,Redbridge 022C,2373.00 ,1658.00 
E01003773,Redbridge 022D,2020.00 ,2535.00 
E01003752,Redbridge 023A,4156.00 ,2784.00 
E01003755,Redbridge 023B,2173.00 ,2165.00 
E01003756,Redbridge 023C,2713.00 ,2047.00 
E01003758,Redbridge 023D,3227.00 ,1336.00 
E01003766,Redbridge 024A,1768.00 ,1503.00 
E01003767,Redbridge 024B,2236.00 ,978.00 
E01003768,Redbridge 024C,2034.00 ,1161.00 
E01003772,Redbridge 024D,2066.00 ,1951.00 
E01003781,Redbridge 026A,2623.00 ,2102.00 
E01003782,Redbridge 026B,2034.00 ,1349.00 
E01003786,Redbridge 026C,2173.00 ,2847.00 
E01003787,Redbridge 026D,2130.00 ,2199.00 
E01003790,Redbridge 027A,2580.00 ,3539.00 
E01003791,Redbridge 027B,3006.00 ,4213.00 
E01003792,Redbridge 027C,3084.00 ,4375.00 
E01003793,Redbridge 027D,2277.00 ,1792.00 
E01003783,Redbridge 029A,3210.00 ,935.00 
E01003784,Redbridge 029B,2523.00 ,1985.00 
E01003785,Redbridge 029C,2990.00 ,1715.00 
E01003788,Redbridge 029D,3036.00 ,1640.00 
E01003683,Redbridge 030A,1805.00 ,557.00 
E01003684,Redbridge 030B,1303.00 ,1012.00 
E01003685,Redbridge 030C,1819.00 ,654.00 
E01003686,Redbridge 030D,1966.00 ,1056.00 
E01003688,Redbridge 030F,1981.00 ,1087.00 
E01003689,Redbridge 030G,1474.00 ,402.00 
E01033589,Redbridge 030H,4063.00 ,2229.00 
E01033591,Redbridge 030I,1930.00 ,507.00 
E01003737,Redbridge 031A,2163.00 ,2776.00 
E01003738,Redbridge 031B,2277.00 ,2522.00 
E01003739,Redbridge 031C,2837.00 ,2064.00 
E01003740,Redbridge 031D,2905.00 ,2220.00 
E01003741,Redbridge 031E,1446.00 ,1955.00 
E01003742,Redbridge 031F,2203.00 ,1746.00 
E01003743,Redbridge 031G,1389.00 ,1285.00 
E01003728,Redbridge 032A,3992.00 ,1147.00 
E01003729,Redbridge 032B,1197.00 ,138.00 
E01003730,Redbridge 032C,1175.00 ,391.00 
E01003732,Redbridge 032D,1191.00 ,352.00 
E01003733,Redbridge 032E,2353.00 ,739.00 
E01003731,Redbridge 033A,973.00 ,376.00 
E01003734,Redbridge 033B,1632.00 ,1058.00 
E01003735,Redbridge 033C,2034.00 ,75.00 
E01003736,Redbridge 033D,1550.00 ,1252.00 
E01003713,Redbridge 034A,2002.00 ,1960.00 
E01003714,Redbridge 034B,2130.00 ,1277.00 
E01003715,Redbridge 034C,2460.00 ,1530.00 
E01003716,Redbridge 034D,2034.00 ,1996.00 
E01003718,Redbridge 034E,2642.00 ,1862.00 
E01003719,Redbridge 034F,3016.00 ,1732.00 
E01032581,Redbridge 034G,1123.00 ,1108.00 
E01003690,Redbridge 035A,2844.00 ,2407.00 
E01003691,Redbridge 035B,1805.00 ,2105.00 
E01003692,Redbridge 035C,2401.00 ,2952.00 
E01003693,Redbridge 035D,2323.00 ,3572.00 
E01003694,Redbridge 035E,2089.00 ,2805.00 
E01003695,Redbridge 035F,2353.00 ,1958.00 
E01003696,Redbridge 035G,2926.00 ,2322.00 
E01003697,Redbridge 035H,2814.00 ,2995.00 
E01003675,Redbridge 036A,2467.00 ,3203.00 
E01003676,Redbridge 036B,2492.00 ,3567.00 
E01003677,Redbridge 036C,1744.00 ,3513.00 
E01003678,Redbridge 036D,2323.00 ,3938.00 
E01003679,Redbridge 036E,2353.00 ,3662.00 
E01003680,Redbridge 036F,1340.00 ,3594.00 
E01003681,Redbridge 036G,2335.00 ,2219.00 
E01003682,Redbridge 036H,2419.00 ,3612.00 
E01003797,Richmond upon Thames 001A,3678.00 ,4765.00 
E01003798,Richmond upon Thames 001B,4129.00 ,4108.00 
E01003799,Richmond upon Thames 001C,4333.00 ,4626.00 
E01003800,Richmond upon Thames 001D,3407.00 ,3341.00 
E01003801,Richmond upon Thames 001E,3778.00 ,4471.00 
E01003802,Richmond upon Thames 001F,3971.00 ,4606.00 
E01003803,Richmond upon Thames 001G,1708.00 ,1713.00 
E01003846,Richmond upon Thames 002A,4508.00 ,4649.00 
E01003847,Richmond upon Thames 002B,4490.00 ,3942.00 
E01003849,Richmond upon Thames 002C,4343.00 ,4406.00 
E01003851,Richmond upon Thames 002D,4478.00 ,4638.00 
E01003860,Richmond upon Thames 002E,4660.00 ,4315.00 
E01003864,Richmond upon Thames 002F,4255.00 ,4272.00 
E01003852,Richmond upon Thames 003A,3601.00 ,3518.00 
E01003853,Richmond upon Thames 003B,3548.00 ,3992.00 
E01003854,Richmond upon Thames 003C,3753.00 ,4041.00 
E01003855,Richmond upon Thames 003D,3611.00 ,2778.00 
E01003856,Richmond upon Thames 003E,4164.00 ,3558.00 
E01003857,Richmond upon Thames 003F,4316.00 ,4077.00 
E01003858,Richmond upon Thames 003G,4175.00 ,4495.00 
E01003848,Richmond upon Thames 004A,4356.00 ,3474.00 
E01003861,Richmond upon Thames 004C,4623.00 ,3789.00 
E01003862,Richmond upon Thames 004D,3045.00 ,3170.00 
E01003863,Richmond upon Thames 004E,3060.00 ,3260.00 
E01003865,Richmond upon Thames 004F,2709.00 ,3296.00 
E01033570,Richmond upon Thames 004G,3876.00 ,3681.00 
E01033571,Richmond upon Thames 004H,3407.00 ,3454.00 
E01003804,Richmond upon Thames 005A,4335.00 ,3977.00 
E01003807,Richmond upon Thames 005B,4386.00 ,3625.00 
E01003808,Richmond upon Thames 005C,4352.00 ,4101.00 
E01003809,Richmond upon Thames 005D,4322.00 ,4581.00 
E01003859,Richmond upon Thames 005E,4029.00 ,4324.00 
E01003873,Richmond upon Thames 006A,4624.00 ,4160.00 
E01003874,Richmond upon Thames 006B,4554.00 ,4298.00 
E01003875,Richmond upon Thames 006C,4146.00 ,4522.00 
E01003878,Richmond upon Thames 006D,2758.00 ,3306.00 
E01003866,Richmond upon Thames 007A,4301.00 ,4512.00 
E01003868,Richmond upon Thames 007B,4240.00 ,4284.00 
E01003871,Richmond upon Thames 007C,4087.00 ,4309.00 
E01003872,Richmond upon Thames 007D,4115.00 ,4163.00 
E01003821,Richmond upon Thames 008A,4473.00 ,4231.00 
E01003876,Richmond upon Thames 008B,4655.00 ,4392.00 
E01003877,Richmond upon Thames 008C,4306.00 ,4528.00 
E01003879,Richmond upon Thames 008D,4198.00 ,4559.00 
E01003892,Richmond upon Thames 009A,4749.00 ,4538.00 
E01003893,Richmond upon Thames 009B,4373.00 ,3736.00 
E01003894,Richmond upon Thames 009C,4579.00 ,4263.00 
E01003895,Richmond upon Thames 009D,4363.00 ,3800.00 
E01003905,Richmond upon Thames 010A,2113.00 ,3049.00 
E01003906,Richmond upon Thames 010B,2674.00 ,2841.00 
E01003907,Richmond upon Thames 010C,1632.00 ,2054.00 
E01003908,Richmond upon Thames 010D,3072.00 ,3177.00 
E01003909,Richmond upon Thames 010E,2748.00 ,3083.00 
E01003867,Richmond upon Thames 011A,3154.00 ,3390.00 
E01003869,Richmond upon Thames 011B,4400.00 ,4100.00 
E01003870,Richmond upon Thames 011C,4487.00 ,4129.00 
E01003910,Richmond upon Thames 011D,2856.00 ,3279.00 
E01003805,Richmond upon Thames 012A,4291.00 ,4737.00 
E01003806,Richmond upon Thames 012B,4036.00 ,4742.00 
E01003816,Richmond upon Thames 012C,3427.00 ,4326.00 
E01003817,Richmond upon Thames 012D,3917.00 ,3340.00 
E01003840,Richmond upon Thames 013A,2106.00 ,2380.00 
E01003841,Richmond upon Thames 013B,1896.00 ,830.00 
E01003842,Richmond upon Thames 013C,1409.00 ,2239.00 
E01003843,Richmond upon Thames 013D,2027.00 ,1896.00 
E01003844,Richmond upon Thames 013E,2344.00 ,3523.00 
E01003845,Richmond upon Thames 013F,1749.00 ,3032.00 
E01003882,Richmond upon Thames 014A,4406.00 ,4090.00 
E01003883,Richmond upon Thames 014B,4521.00 ,3839.00 
E01003896,Richmond upon Thames 014C,4421.00 ,3577.00 
E01003897,Richmond upon Thames 014D,4608.00 ,3581.00 
E01003898,Richmond upon Thames 015A,3922.00 ,3819.00 
E01003899,Richmond upon Thames 015B,3185.00 ,3654.00 
E01003900,Richmond upon Thames 015C,2203.00 ,2445.00 
E01003901,Richmond upon Thames 015D,3016.00 ,3461.00 
E01003902,Richmond upon Thames 015E,2020.00 ,3226.00 
E01003903,Richmond upon Thames 015F,1930.00 ,2827.00 
E01003904,Richmond upon Thames 015G,3169.00 ,3242.00 
E01003880,Richmond upon Thames 016A,3859.00 ,4436.00 
E01003881,Richmond upon Thames 016B,3247.00 ,4294.00 
E01003884,Richmond upon Thames 016C,4036.00 ,3975.00 
E01003885,Richmond upon Thames 016D,3795.00 ,3943.00 
E01003818,Richmond upon Thames 017A,3247.00 ,3295.00 
E01003819,Richmond upon Thames 017B,2216.00 ,1470.00 
E01003820,Richmond upon Thames 017C,3185.00 ,2809.00 
E01003811,Richmond upon Thames 018A,3941.00 ,4014.00 
E01003812,Richmond upon Thames 018B,3951.00 ,3321.00 
E01003890,Richmond upon Thames 018C,3999.00 ,4046.00 
E01003891,Richmond upon Thames 018D,4466.00 ,4150.00 
E01003810,Richmond upon Thames 019A,3548.00 ,4060.00 
E01003813,Richmond upon Thames 019B,3802.00 ,4084.00 
E01003814,Richmond upon Thames 019C,3957.00 ,3399.00 
E01003815,Richmond upon Thames 019D,3702.00 ,3125.00 
E01003828,Richmond upon Thames 020A,3279.00 ,3554.00 
E01003829,Richmond upon Thames 020B,1567.00 ,1906.00 
E01003830,Richmond upon Thames 020C,3316.00 ,3307.00 
E01003831,Richmond upon Thames 020D,2430.00 ,2974.00 
E01003832,Richmond upon Thames 020E,995.00 ,1194.00 
E01003833,Richmond upon Thames 020F,1883.00 ,2314.00 
E01003886,Richmond upon Thames 021A,4225.00 ,4130.00 
E01003887,Richmond upon Thames 021B,4382.00 ,3978.00 
E01003888,Richmond upon Thames 021C,3999.00 ,3014.00 
E01003889,Richmond upon Thames 021D,4521.00 ,4224.00 
E01003834,Richmond upon Thames 022A,3951.00 ,3314.00 
E01003835,Richmond upon Thames 022B,3912.00 ,4384.00 
E01003836,Richmond upon Thames 022C,3055.00 ,3231.00 
E01003837,Richmond upon Thames 022D,4301.00 ,4158.00 
E01003838,Richmond upon Thames 022E,4123.00 ,3717.00 
E01003839,Richmond upon Thames 022F,4063.00 ,2960.00 
E01003822,Richmond upon Thames 023A,3331.00 ,4441.00 
E01003823,Richmond upon Thames 023B,4123.00 ,3585.00 
E01003824,Richmond upon Thames 023C,3742.00 ,3983.00 
E01003825,Richmond upon Thames 023D,3261.00 ,3569.00 
E01003826,Richmond upon Thames 023E,2430.00 ,2193.00 
E01003827,Richmond upon Thames 023F,3688.00 ,3275.00 
E01004125,Sutton 001A,186.00 ,461.00 
E01004183,Sutton 001B,290.00 ,420.00 
E01004184,Sutton 001C,94.00 ,551.00 
E01004185,Sutton 001D,123.00 ,360.00 
E01004189,Sutton 001E,689.00 ,444.00 
E01004123,Sutton 002A,1499.00 ,676.00 
E01004124,Sutton 002B,303.00 ,726.00 
E01004126,Sutton 002C,29.00 ,308.00 
E01004128,Sutton 002D,451.00 ,404.00 
E01004129,Sutton 002E,143.00 ,262.00 
E01004130,Sutton 003A,947.00 ,2091.00 
E01004131,Sutton 003B,883.00 ,2103.00 
E01004134,Sutton 003C,772.00 ,2041.00 
E01004135,Sutton 003D,883.00 ,2202.00 
E01004136,Sutton 003E,632.00 ,2139.00 
E01004164,Sutton 004A,856.00 ,2153.00 
E01004166,Sutton 004B,1474.00 ,2443.00 
E01004169,Sutton 004C,234.00 ,1486.00 
E01004186,Sutton 004D,1943.00 ,1826.00 
E01004188,Sutton 004E,1786.00 ,1519.00 
E01004127,Sutton 005A,276.00 ,1240.00 
E01004163,Sutton 005B,504.00 ,1871.00 
E01004165,Sutton 005C,1123.00 ,1729.00 
E01004167,Sutton 005D,163.00 ,1002.00 
E01004187,Sutton 005E,344.00 ,1175.00 
E01004117,Sutton 006A,846.00 ,3229.00 
E01004121,Sutton 006B,2130.00 ,2844.00 
E01004192,Sutton 006C,2965.00 ,2570.00 
E01004193,Sutton 006D,3128.00 ,2808.00 
E01004195,Sutton 006E,1981.00 ,2201.00 
E01004144,Sutton 007A,1813.00 ,2733.00 
E01004145,Sutton 007B,1883.00 ,2053.00 
E01004146,Sutton 007C,1402.00 ,2061.00 
E01004147,Sutton 007D,1090.00 ,2734.00 
E01004116,Sutton 008A,1648.00 ,3184.00 
E01004122,Sutton 008B,1693.00 ,3550.00 
E01004190,Sutton 008C,1340.00 ,3453.00 
E01004191,Sutton 008D,1474.00 ,2238.00 
E01004194,Sutton 008E,721.00 ,2242.00 
E01004196,Sutton 008F,1191.00 ,2798.00 
E01004115,Sutton 009A,1322.00 ,2474.00 
E01004118,Sutton 009B,1090.00 ,2235.00 
E01004119,Sutton 009C,276.00 ,2575.00 
E01004132,Sutton 009D,336.00 ,2524.00 
E01004133,Sutton 009E,489.00 ,2848.00 
E01004171,Sutton 010A,1141.00 ,2941.00 
E01004172,Sutton 010B,1600.00 ,1335.00 
E01004173,Sutton 010C,934.00 ,2261.00 
E01004175,Sutton 010D,988.00 ,2076.00 
E01004176,Sutton 010E,1578.00 ,2563.00 
E01004076,Sutton 011A,1040.00 ,1914.00 
E01004077,Sutton 011B,674.00 ,2071.00 
E01004078,Sutton 011C,864.00 ,1610.00 
E01004079,Sutton 011D,923.00 ,3562.00 
E01004080,Sutton 011E,721.00 ,3127.00 
E01004081,Sutton 011F,995.00 ,2324.00 
E01004082,Sutton 011G,839.00 ,2826.00 
