Codes,Names,Population_Density, Census_Population_All Ages,house_price,Unemployment_Rate,Level_4_qualifications,Mean_Annual_Household_Income
E01002527,Hillingdon 031D,4612.00 ,1138.00 ,1410.00 ,2442.00 ,1251.00 ,1181.00 
E01002443,Hillingdon 032A,4788.00 ,2127.00 ,973.00 ,2342.00 ,1693.00 ,1476.00 
E01002448,Hillingdon 032B,4529.00 ,4213.00 ,845.00 ,2661.00 ,1515.00 ,931.00 
E01002449,Hillingdon 032C,3962.00 ,3356.00 ,361.00 ,1745.00 ,1819.00 ,776.00 
E01002491,Hillingdon 032D,2232.00 ,1905.00 ,1499.00 ,3426.00 ,538.00 ,471.00 
E01002493,Hillingdon 032E,2016.00 ,3891.00 ,678.00 ,3107.00 ,402.00 ,314.00 
E01002496,Hillingdon 033A,4414.00 ,3546.00 ,1728.00 ,2367.00 ,1474.00 ,1903.00 
E01002497,Hillingdon 033B,4493.00 ,3707.00 ,2048.00 ,2395.00 ,1622.00 ,1810.00 
E01002498,Hillingdon 033C,4020.00 ,505.00 ,2992.00 ,769.00 ,1123.00 ,3139.00 
E01002499,Hillingdon 033D,4780.00 ,2856.00 ,1178.00 ,2510.00 ,1499.00 ,2326.00 
E01032577,Hillingdon 033E,3874.00 ,2695.00 ,2617.00 ,1351.00 ,1367.00 ,2824.00 
E01002569,Hounslow 001A,2464.00 ,3304.00 ,4441.00 ,830.00 ,4435.00 ,4478.00 
E01002570,Hounslow 001B,1443.00 ,2688.00 ,4690.00 ,1613.00 ,4245.00 ,4257.00 
E01002573,Hounslow 001C,2129.00 ,2384.00 ,4767.00 ,977.00 ,4347.00 ,4637.00 
E01002574,Hounslow 001D,1753.00 ,1272.00 ,4364.00 ,139.00 ,4140.00 ,4453.00 
E01002575,Hounslow 001E,2769.00 ,3172.00 ,4593.00 ,517.00 ,4363.00 ,4585.00 
E01002562,Hounslow 003A,4637.00 ,378.00 ,3967.00 ,2955.00 ,1116.00 ,1692.00 
E01002564,Hounslow 003B,2937.00 ,3977.00 ,2911.00 ,2788.00 ,2430.00 ,1507.00 
E01002566,Hounslow 003C,4416.00 ,4551.00 ,3362.00 ,2994.00 ,3143.00 ,1262.00 
E01002568,Hounslow 003D,2350.00 ,4818.00 ,1607.00 ,3874.00 ,3570.00 ,982.00 
E01033081,Hounslow 003F,547.00 ,102.00 ,2427.00 ,2080.00 ,2623.00 ,2987.00 
E01033082,Hounslow 003G,2977.00 ,87.00 ,2039.00 ,1833.00 ,2189.00 ,2588.00 
E01002620,Hounslow 004A,3524.00 ,3827.00 ,323.00 ,3696.00 ,2002.00 ,960.00 
E01002625,Hounslow 004B,2297.00 ,2680.00 ,3376.00 ,2436.00 ,1693.00 ,1521.00 
E01002626,Hounslow 004C,3823.00 ,2136.00 ,3485.00 ,2994.00 ,1981.00 ,1661.00 
E01002627,Hounslow 004D,1040.00 ,2487.00 ,637.00 ,4129.00 ,1419.00 ,747.00 
E01002631,Hounslow 004E,2480.00 ,2154.00 ,728.00 ,2114.00 ,1266.00 ,1374.00 
E01002633,Hounslow 005A,4648.00 ,2323.00 ,1434.00 ,3752.00 ,443.00 ,125.00 
E01002634,Hounslow 005B,2954.00 ,2922.00 ,1575.00 ,4502.00 ,243.00 ,59.00 
E01002637,Hounslow 005C,4514.00 ,2457.00 ,361.00 ,4069.00 ,533.00 ,179.00 
E01002638,Hounslow 005D,4578.00 ,3667.00 ,1927.00 ,3730.00 ,526.00 ,581.00 
E01002563,Hounslow 006A,4283.00 ,2314.00 ,4067.00 ,1495.00 ,2910.00 ,3357.00 
E01002565,Hounslow 006B,4177.00 ,4823.00 ,2733.00 ,477.00 ,4567.00 ,2865.00 
E01002567,Hounslow 006C,2650.00 ,3086.00 ,2048.00 ,1328.00 ,3742.00 ,3522.00 
E01002684,Hounslow 006D,4022.00 ,4734.00 ,3070.00 ,1942.00 ,4466.00 ,3061.00 
E01002686,Hounslow 006E,4645.00 ,3314.00 ,2339.00 ,3410.00 ,800.00 ,870.00 
E01002571,Hounslow 007A,2346.00 ,226.00 ,4526.00 ,606.00 ,3622.00 ,4648.00 
E01002572,Hounslow 007B,4619.00 ,2323.00 ,3454.00 ,3561.00 ,1600.00 ,1504.00 
E01002577,Hounslow 007C,3852.00 ,2232.00 ,4313.00 ,190.00 ,4258.00 ,4421.00 
E01002578,Hounslow 007D,4286.00 ,983.00 ,4689.00 ,1036.00 ,3582.00 ,4553.00 
E01002689,Hounslow 007E,1321.00 ,1716.00 ,4553.00 ,2028.00 ,3501.00 ,3966.00 
E01002690,Hounslow 007F,2059.00 ,770.00 ,4313.00 ,902.00 ,3807.00 ,4640.00 
E01002576,Hounslow 008A,2167.00 ,3179.00 ,4258.00 ,1841.00 ,3674.00 ,3587.00 
E01002579,Hounslow 008B,4052.00 ,3179.00 ,3561.00 ,417.00 ,4359.00 ,4461.00 
E01002580,Hounslow 008C,915.00 ,400.00 ,4217.00 ,1276.00 ,3210.00 ,3516.00 
E01002581,Hounslow 008D,2134.00 ,3862.00 ,3142.00 ,349.00 ,4585.00 ,4276.00 
E01002582,Hounslow 008E,1906.00 ,2542.00 ,4597.00 ,300.00 ,4079.00 ,4520.00 
E01002675,Hounslow 009A,3492.00 ,4764.00 ,4082.00 ,1381.00 ,4486.00 ,3706.00 
E01002678,Hounslow 009B,4809.00 ,3840.00 ,3423.00 ,992.00 ,3891.00 ,3655.00 
E01002679,Hounslow 009C,4212.00 ,3426.00 ,3403.00 ,806.00 ,3434.00 ,3349.00 
E01002680,Hounslow 009D,4069.00 ,4190.00 ,2502.00 ,2958.00 ,4082.00 ,3466.00 
E01002619,Hounslow 010A,2917.00 ,4219.00 ,2698.00 ,3061.00 ,2623.00 ,1627.00 
E01002622,Hounslow 010B,2455.00 ,3073.00 ,2711.00 ,2353.00 ,2265.00 ,1915.00 
E01002632,Hounslow 010C,3896.00 ,3707.00 ,2793.00 ,1688.00 ,2480.00 ,1920.00 
E01002635,Hounslow 010D,4340.00 ,3231.00 ,498.00 ,3001.00 ,2381.00 ,1782.00 
E01002636,Hounslow 010E,2530.00 ,4367.00 ,2772.00 ,3257.00 ,2173.00 ,1398.00 
E01002618,Hounslow 011A,2819.00 ,3256.00 ,2992.00 ,1294.00 ,2410.00 ,2996.00 
E01002621,Hounslow 011B,3343.00 ,3625.00 ,1821.00 ,2946.00 ,2231.00 ,1490.00 
E01002623,Hounslow 011C,2374.00 ,2528.00 ,2661.00 ,2922.00 ,1966.00 ,1324.00 
E01002628,Hounslow 011D,3847.00 ,4156.00 ,1499.00 ,1748.00 ,3136.00 ,2294.00 
E01002629,Hounslow 011E,4347.00 ,4496.00 ,1369.00 ,2402.00 ,3441.00 ,1998.00 
E01002630,Hounslow 012A,2883.00 ,2790.00 ,2354.00 ,1979.00 ,3176.00 ,2405.00 
E01002639,Hounslow 012B,2243.00 ,2843.00 ,3294.00 ,1795.00 ,3210.00 ,2515.00 
E01002640,Hounslow 012C,2719.00 ,3539.00 ,2048.00 ,1735.00 ,3876.00 ,2250.00 
E01002674,Hounslow 012D,3356.00 ,2872.00 ,2048.00 ,509.00 ,3688.00 ,3755.00 
E01002676,Hounslow 012E,4636.00 ,2948.00 ,3966.00 ,1794.00 ,3790.00 ,4039.00 
E01002583,Hounslow 013A,4050.00 ,2868.00 ,1943.00 ,2383.00 ,2027.00 ,1702.00 
E01002584,Hounslow 013B,3681.00 ,2754.00 ,1836.00 ,2726.00 ,1567.00 ,1024.00 
E01002585,Hounslow 013C,2525.00 ,2394.00 ,2048.00 ,2046.00 ,1141.00 ,650.00 
E01002586,Hounslow 013D,4114.00 ,2384.00 ,2264.00 ,2543.00 ,1578.00 ,1417.00 
E01002589,Hounslow 013E,4646.00 ,4295.00 ,408.00 ,3103.00 ,1362.00 ,763.00 
E01002668,Hounslow 014A,3783.00 ,4360.00 ,1300.00 ,1635.00 ,3976.00 ,3128.00 
E01002669,Hounslow 014B,3556.00 ,3433.00 ,1678.00 ,3075.00 ,1382.00 ,934.00 
E01002681,Hounslow 014C,3572.00 ,4459.00 ,1920.00 ,2047.00 ,2946.00 ,1789.00 
E01002682,Hounslow 014D,4139.00 ,4713.00 ,2048.00 ,1354.00 ,3852.00 ,2528.00 
E01002683,Hounslow 014E,3036.00 ,4793.00 ,3021.00 ,917.00 ,4561.00 ,3446.00 
E01002642,Hounslow 015A,3146.00 ,4347.00 ,985.00 ,2164.00 ,3658.00 ,1969.00 
E01002643,Hounslow 015B,3649.00 ,4690.00 ,2297.00 ,2066.00 ,3635.00 ,1825.00 
E01002645,Hounslow 015C,3108.00 ,4441.00 ,1853.00 ,3078.00 ,3285.00 ,1391.00 
E01002658,Hounslow 015D,1978.00 ,247.00 ,2746.00 ,811.00 ,2153.00 ,3871.00 
E01002677,Hounslow 015E,2854.00 ,1535.00 ,2278.00 ,2358.00 ,2946.00 ,2913.00 
E01002587,Hounslow 016A,2743.00 ,4005.00 ,1034.00 ,2556.00 ,2623.00 ,1009.00 
E01002588,Hounslow 016B,1379.00 ,3240.00 ,1499.00 ,4431.00 ,203.00 ,58.00 
E01002660,Hounslow 016C,3192.00 ,3256.00 ,2936.00 ,2123.00 ,2698.00 ,1562.00 
E01002661,Hounslow 016D,3310.00 ,3809.00 ,2872.00 ,2027.00 ,2864.00 ,1541.00 
E01002665,Hounslow 016E,1314.00 ,2053.00 ,37.00 ,1903.00 ,1419.00 ,605.00 
E01002624,Hounslow 017A,2707.00 ,1005.00 ,485.00 ,2740.00 ,2147.00 ,1233.00 
E01002646,Hounslow 017B,1431.00 ,4367.00 ,2027.00 ,3691.00 ,2391.00 ,572.00 
E01002662,Hounslow 017C,2988.00 ,4332.00 ,2661.00 ,1619.00 ,3852.00 ,2394.00 
E01002663,Hounslow 017D,1945.00 ,4474.00 ,949.00 ,2463.00 ,2635.00 ,911.00 
E01002664,Hounslow 017E,3127.00 ,3546.00 ,1607.00 ,2438.00 ,2780.00 ,1493.00 
E01002641,Hounslow 018A,2422.00 ,4123.00 ,2474.00 ,2575.00 ,3210.00 ,1585.00 
E01002648,Hounslow 018C,2839.00 ,4810.00 ,949.00 ,2501.00 ,4221.00 ,1620.00 
E01002649,Hounslow 018D,2435.00 ,3696.00 ,1499.00 ,1344.00 ,3122.00 ,1460.00 
E01002657,Hounslow 018E,2858.00 ,3928.00 ,2805.00 ,1178.00 ,2979.00 ,3290.00 
E01033083,Hounslow 018F,1240.00 ,2504.00 ,1427.00 ,1353.00 ,4435.00 ,3591.00 
E01033084,Hounslow 018G,1228.00 ,3005.00 ,1369.00 ,3287.00 ,3337.00 ,1166.00 
E01002653,Hounslow 019A,2607.00 ,3602.00 ,2489.00 ,1697.00 ,2323.00 ,2434.00 
E01002654,Hounslow 019B,4112.00 ,3457.00 ,1803.00 ,1941.00 ,2260.00 ,2790.00 
E01002655,Hounslow 019C,3065.00 ,3963.00 ,2354.00 ,1917.00 ,2814.00 ,3066.00 
E01002656,Hounslow 019D,2473.00 ,204.00 ,2582.00 ,1740.00 ,1276.00 ,3038.00 
E01002659,Hounslow 019E,3345.00 ,440.00 ,2777.00 ,1754.00 ,794.00 ,2303.00 
E01002667,Hounslow 020A,3591.00 ,1601.00 ,3920.00 ,1944.00 ,2689.00 ,2983.00 
E01002670,Hounslow 020B,4159.00 ,3117.00 ,2562.00 ,2175.00 ,2467.00 ,2494.00 
E01002671,Hounslow 020C,2934.00 ,2457.00 ,3616.00 ,1369.00 ,2698.00 ,3145.00 
E01002672,Hounslow 020D,3143.00 ,1645.00 ,765.00 ,2952.00 ,1877.00 ,1114.00 
E01002673,Hounslow 020E,55.00 ,2224.00 ,721.00 ,3608.00 ,265.00 ,47.00 
E01002647,Hounslow 021A,1966.00 ,4638.00 ,1449.00 ,3848.00 ,2652.00 ,1444.00 
E01002650,Hounslow 021B,4757.00 ,4756.00 ,848.00 ,2298.00 ,3367.00 ,1458.00 
E01002651,Hounslow 021C,1162.00 ,3407.00 ,1836.00 ,1577.00 ,2807.00 ,1665.00 
E01002652,Hounslow 021D,2262.00 ,3314.00 ,2911.00 ,2921.00 ,2344.00 ,1687.00 
E01002666,Hounslow 021E,3066.00 ,1461.00 ,2048.00 ,3147.00 ,1842.00 ,1090.00 
E01002555,Hounslow 022A,4530.00 ,4079.00 ,1102.00 ,1391.00 ,1668.00 ,1890.00 
E01002556,Hounslow 022B,2368.00 ,2680.00 ,830.00 ,1710.00 ,818.00 ,1740.00 
E01002590,Hounslow 022C,3833.00 ,3753.00 ,1440.00 ,1485.00 ,1251.00 ,1617.00 
E01002592,Hounslow 022D,4758.00 ,4332.00 ,308.00 ,1870.00 ,1166.00 ,1064.00 
E01002595,Hounslow 022E,3213.00 ,4099.00 ,1016.00 ,2206.00 ,794.00 ,1111.00 
E01002557,Hounslow 023A,3750.00 ,3457.00 ,1245.00 ,1897.00 ,696.00 ,1312.00 
E01002558,Hounslow 023B,2882.00 ,4167.00 ,361.00 ,3456.00 ,786.00 ,1053.00 
E01002559,Hounslow 023C,4784.00 ,4682.00 ,1245.00 ,1763.00 ,1849.00 ,1399.00 
E01002560,Hounslow 023D,3723.00 ,2948.00 ,1490.00 ,2873.00 ,234.00 ,1011.00 
E01002561,Hounslow 023E,2982.00 ,378.00 ,37.00 ,3129.00 ,27.00 ,464.00 
E01002591,Hounslow 024A,3666.00 ,3047.00 ,1467.00 ,1591.00 ,290.00 ,1255.00 
E01002593,Hounslow 024B,4163.00 ,4542.00 ,1100.00 ,1477.00 ,1831.00 ,1734.00 
E01002594,Hounslow 024C,3180.00 ,4199.00 ,1728.00 ,2688.00 ,1682.00 ,1579.00 
E01002611,Hounslow 024D,4605.00 ,3457.00 ,1416.00 ,2030.00 ,901.00 ,1842.00 
E01002612,Hounslow 024E,3714.00 ,2553.00 ,1302.00 ,2364.00 ,973.00 ,1330.00 
E01002613,Hounslow 024F,2721.00 ,3281.00 ,1908.00 ,2254.00 ,742.00 ,1649.00 
E01002598,Hounslow 025B,2737.00 ,3760.00 ,1566.00 ,3054.00 ,495.00 ,749.00 
E01002599,Hounslow 025C,2112.00 ,1933.00 ,930.00 ,2670.00 ,316.00 ,1095.00 
E01002600,Hounslow 025D,1696.00 ,1159.00 ,1323.00 ,1937.00 ,103.00 ,1032.00 
E01002603,Hounslow 025E,2707.00 ,4099.00 ,1016.00 ,2494.00 ,1507.00 ,1751.00 
E01033000,Hounslow 025F,322.00 ,3457.00 ,429.00 ,3458.00 ,584.00 ,431.00 
E01033030,Hounslow 025G,168.00 ,3010.00 ,337.00 ,1962.00 ,3912.00 ,2918.00 
E01002604,Hounslow 026A,3489.00 ,3086.00 ,665.00 ,4432.00 ,194.00 ,351.00 
E01002605,Hounslow 026B,3681.00 ,3799.00 ,277.00 ,2934.00 ,742.00 ,792.00 
E01002606,Hounslow 026C,2467.00 ,2304.00 ,195.00 ,4321.00 ,60.00 ,210.00 
E01002607,Hounslow 026D,3789.00 ,4092.00 ,806.00 ,1756.00 ,1216.00 ,1422.00 
E01002615,Hounslow 026E,4632.00 ,770.00 ,1245.00 ,2542.00 ,276.00 ,409.00 
E01002596,Hounslow 027A,4209.00 ,4324.00 ,72.00 ,1706.00 ,1528.00 ,1522.00 
E01002601,Hounslow 027B,4749.00 ,2512.00 ,918.00 ,1075.00 ,947.00 ,1950.00 
E01002602,Hounslow 027C,2527.00 ,820.00 ,1428.00 ,1027.00 ,456.00 ,2676.00 
E01002614,Hounslow 027D,4426.00 ,3179.00 ,844.00 ,1775.00 ,1622.00 ,1942.00 
E01002616,Hounslow 027E,2776.00 ,389.00 ,1803.00 ,1905.00 ,174.00 ,1939.00 
E01002608,Hounslow 028A,3798.00 ,2966.00 ,1705.00 ,3094.00 ,584.00 ,1094.00 
E01002609,Hounslow 028B,2571.00 ,3065.00 ,1490.00 ,2011.00 ,1072.00 ,2225.00 
E01002610,Hounslow 028C,4742.00 ,1518.00 ,1846.00 ,2945.00 ,169.00 ,1173.00 
E01002617,Hounslow 028D,4177.00 ,1800.00 ,765.00 ,663.00 ,1237.00 ,3153.00 
E01002687,Hounslow 029A,2011.00 ,2872.00 ,3090.00 ,1030.00 ,4573.00 ,4265.00 
E01002691,Hounslow 029B,4298.00 ,1825.00 ,4087.00 ,879.00 ,3570.00 ,3552.00 
E01002692,Hounslow 029C,3664.00 ,3433.00 ,3689.00 ,1626.00 ,4225.00 ,3693.00 
E01002693,Hounslow 029D,2444.00 ,2783.00 ,3352.00 ,411.00 ,4208.00 ,3959.00 
E01032573,Hounslow 029E,2828.00 ,2005.00 ,3060.00 ,535.00 ,4496.00 ,4253.00 
E01003006,Kingston upon Thames 001A,3631.00 ,973.00 ,4278.00 ,712.00 ,3236.00 ,4048.00 
E01003007,Kingston upon Thames 001B,2405.00 ,1073.00 ,4062.00 ,503.00 ,2698.00 ,4054.00 
E01003008,Kingston upon Thames 001C,2377.00 ,568.00 ,3967.00 ,78.00 ,2860.00 ,4365.00 
E01003009,Kingston upon Thames 001D,3516.00 ,4005.00 ,3089.00 ,779.00 ,3845.00 ,3673.00 
E01003010,Kingston upon Thames 001E,3506.00 ,950.00 ,4548.00 ,715.00 ,3576.00 ,4534.00 
E01002952,Kingston upon Thames 002A,4734.00 ,1311.00 ,4788.00 ,133.00 ,3582.00 ,4777.00 
E01002953,Kingston upon Thames 002B,4697.00 ,185.00 ,4735.00 ,206.00 ,2883.00 ,4503.00 
E01002955,Kingston upon Thames 002C,4270.00 ,373.00 ,4330.00 ,1118.00 ,2147.00 ,3158.00 
E01002956,Kingston upon Thames 002D,4469.00 ,1977.00 ,4558.00 ,30.00 ,2451.00 ,4321.00 
E01002959,Kingston upon Thames 002E,4117.00 ,570.00 ,4573.00 ,732.00 ,3570.00 ,4678.00 
E01002935,Kingston upon Thames 003A,2165.00 ,3348.00 ,2621.00 ,422.00 ,4258.00 ,3339.00 
E01002938,Kingston upon Thames 003B,2910.00 ,4137.00 ,3985.00 ,430.00 ,4326.00 ,4238.00 
E01002951,Kingston upon Thames 003C,2714.00 ,1085.00 ,4150.00 ,1699.00 ,3753.00 ,4142.00 
E01002954,Kingston upon Thames 003D,2816.00 ,148.00 ,1234.00 ,1158.00 ,3111.00 ,2891.00 
E01002957,Kingston upon Thames 003E,2792.00 ,2966.00 ,949.00 ,2479.00 ,1805.00 ,1401.00 
E01002933,Kingston upon Thames 004A,1783.00 ,4323.00 ,4278.00 ,1945.00 ,3570.00 ,2935.00 
E01002934,Kingston upon Thames 004B,2470.00 ,3648.00 ,4402.00 ,338.00 ,4191.00 ,4379.00 
E01002937,Kingston upon Thames 004D,1533.00 ,3047.00 ,4069.00 ,263.00 ,4019.00 ,4228.00 
E01003011,Kingston upon Thames 004E,3051.00 ,3146.00 ,4102.00 ,1106.00 ,4240.00 ,4087.00 
E01033568,Kingston upon Thames 004F,1148.00 ,714.00 ,2640.00 ,1095.00 ,3768.00 ,3262.00 
E01033569,Kingston upon Thames 004G,1829.00 ,2487.00 ,2734.00 ,443.00 ,4071.00 ,3531.00 
E01002964,Kingston upon Thames 005A,3594.00 ,4648.00 ,2048.00 ,979.00 ,3823.00 ,2093.00 
E01002969,Kingston upon Thames 005B,144.00 ,3193.00 ,37.00 ,4349.00 ,526.00 ,69.00 
E01002971,Kingston upon Thames 005C,3618.00 ,2891.00 ,3090.00 ,609.00 ,3768.00 ,2811.00 
E01002972,Kingston upon Thames 005D,1827.00 ,3580.00 ,2005.00 ,1807.00 ,3753.00 ,2374.00 
E01002974,Kingston upon Thames 005E,2525.00 ,3997.00 ,3850.00 ,1307.00 ,3725.00 ,2875.00 
E01002932,Kingston upon Thames 006A,2818.00 ,3246.00 ,1853.00 ,3692.00 ,1762.00 ,1516.00 
E01002960,Kingston upon Thames 006B,3149.00 ,2143.00 ,4009.00 ,242.00 ,3427.00 ,4036.00 
E01002962,Kingston upon Thames 006C,2980.00 ,1191.00 ,2306.00 ,2457.00 ,1622.00 ,2359.00 
E01002970,Kingston upon Thames 006D,3367.00 ,1631.00 ,2354.00 ,2844.00 ,1419.00 ,1446.00 
E01002973,Kingston upon Thames 006E,3471.00 ,360.00 ,2279.00 ,3282.00 ,604.00 ,1456.00 
E01002929,Kingston upon Thames 007A,4433.00 ,2212.00 ,4460.00 ,698.00 ,3744.00 ,4333.00 
E01002930,Kingston upon Thames 007B,3177.00 ,2891.00 ,1575.00 ,1230.00 ,3108.00 ,2777.00 
E01002931,Kingston upon Thames 007C,3545.00 ,3819.00 ,3828.00 ,646.00 ,3711.00 ,3766.00 
E01002963,Kingston upon Thames 007D,2176.00 ,3078.00 ,1678.00 ,1285.00 ,3611.00 ,2928.00 
E01002985,Kingston upon Thames 007E,1929.00 ,2487.00 ,2960.00 ,1483.00 ,2401.00 ,2633.00 
E01002927,Kingston upon Thames 008A,2681.00 ,1443.00 ,2585.00 ,1461.00 ,2344.00 ,2736.00 
E01002928,Kingston upon Thames 008B,3082.00 ,1905.00 ,1657.00 ,564.00 ,3045.00 ,2972.00 
E01002958,Kingston upon Thames 008C,2147.00 ,2666.00 ,3321.00 ,866.00 ,3344.00 ,3547.00 
E01002961,Kingston upon Thames 008D,3754.00 ,3205.00 ,4102.00 ,210.00 ,3903.00 ,4262.00 
E01002986,Kingston upon Thames 008E,4146.00 ,133.00 ,3374.00 ,1842.00 ,1819.00 ,2900.00 
E01002965,Kingston upon Thames 009A,3813.00 ,4713.00 ,2264.00 ,723.00 ,4531.00 ,2655.00 
E01002967,Kingston upon Thames 009B,2322.00 ,3852.00 ,2860.00 ,306.00 ,4680.00 ,3863.00 
E01002968,Kingston upon Thames 009C,4381.00 ,4804.00 ,3612.00 ,860.00 ,4791.00 ,2954.00 
E01002990,Kingston upon Thames 009D,1862.00 ,2666.00 ,2349.00 ,881.00 ,4521.00 ,3422.00 
E01002991,Kingston upon Thames 009E,2780.00 ,1990.00 ,2427.00 ,264.00 ,4041.00 ,3804.00 
E01002922,Kingston upon Thames 010A,3614.00 ,2201.00 ,2504.00 ,293.00 ,3957.00 ,3986.00 
E01002926,Kingston upon Thames 010B,3388.00 ,1251.00 ,4032.00 ,656.00 ,2792.00 ,3882.00 
E01002966,Kingston upon Thames 010C,4285.00 ,4062.00 ,3384.00 ,1099.00 ,4091.00 ,3392.00 
E01002992,Kingston upon Thames 010D,3693.00 ,3224.00 ,3300.00 ,127.00 ,2286.00 ,3018.00 
E01002921,Kingston upon Thames 011A,1929.00 ,1435.00 ,2018.00 ,1684.00 ,4123.00 ,2683.00 
E01002987,Kingston upon Thames 011B,2571.00 ,2832.00 ,1302.00 ,2816.00 ,4026.00 ,2664.00 
E01002988,Kingston upon Thames 011C,3356.00 ,4041.00 ,3477.00 ,341.00 ,3484.00 ,3700.00 
E01002989,Kingston upon Thames 011D,1566.00 ,3696.00 ,3309.00 ,66.00 ,4717.00 ,4269.00 
E01002975,Kingston upon Thames 012A,3452.00 ,383.00 ,3653.00 ,1005.00 ,2066.00 ,3270.00 
E01002977,Kingston upon Thames 012B,3480.00 ,2589.00 ,3070.00 ,2563.00 ,1226.00 ,2040.00 
E01002980,Kingston upon Thames 012C,2823.00 ,491.00 ,3684.00 ,903.00 ,1682.00 ,3500.00 
E01002981,Kingston upon Thames 012D,3950.00 ,1338.00 ,3602.00 ,523.00 ,2419.00 ,3763.00 
E01002984,Kingston upon Thames 012E,3219.00 ,541.00 ,2698.00 ,964.00 ,2559.00 ,3042.00 
E01002923,Kingston upon Thames 013A,886.00 ,1577.00 ,1449.00 ,2755.00 ,1457.00 ,828.00 
E01002925,Kingston upon Thames 013B,2832.00 ,2021.00 ,2746.00 ,528.00 ,4186.00 ,3504.00 
E01002993,Kingston upon Thames 013C,1813.00 ,1122.00 ,2006.00 ,77.00 ,4251.00 ,3382.00 
E01002995,Kingston upon Thames 013D,4072.00 ,814.00 ,3577.00 ,24.00 ,4005.00 ,4460.00 
E01002999,Kingston upon Thames 013E,2207.00 ,665.00 ,1440.00 ,2273.00 ,3475.00 ,2547.00 
E01002915,Kingston upon Thames 014A,3416.00 ,179.00 ,3214.00 ,1000.00 ,1293.00 ,3103.00 
E01002916,Kingston upon Thames 014B,4151.00 ,823.00 ,3923.00 ,1154.00 ,1957.00 ,3551.00 
E01002917,Kingston upon Thames 014C,3263.00 ,436.00 ,3766.00 ,689.00 ,1849.00 ,3806.00 
E01002920,Kingston upon Thames 014D,4218.00 ,1905.00 ,3725.00 ,260.00 ,2921.00 ,3873.00 
E01002924,Kingston upon Thames 014E,3671.00 ,1206.00 ,4331.00 ,740.00 ,3460.00 ,4513.00 
E01002976,Kingston upon Thames 015A,3287.00 ,2417.00 ,2504.00 ,346.00 ,1786.00 ,3081.00 
E01002978,Kingston upon Thames 015B,3881.00 ,3281.00 ,3924.00 ,1202.00 ,3169.00 ,3985.00 
E01002979,Kingston upon Thames 015C,3754.00 ,1385.00 ,3602.00 ,407.00 ,2570.00 ,3644.00 
E01002982,Kingston upon Thames 015D,3105.00 ,593.00 ,3924.00 ,259.00 ,1813.00 ,3234.00 
E01002983,Kingston upon Thames 015E,4478.00 ,2136.00 ,3602.00 ,586.00 ,2910.00 ,4034.00 
E01002994,Kingston upon Thames 016A,3623.00 ,1047.00 ,2018.00 ,839.00 ,3725.00 ,4067.00 
E01002996,Kingston upon Thames 016B,2410.00 ,1073.00 ,3794.00 ,108.00 ,3185.00 ,3939.00 
E01002997,Kingston upon Thames 016C,2864.00 ,721.00 ,3423.00 ,458.00 ,3496.00 ,4138.00 
E01002998,Kingston upon Thames 016D,1416.00 ,1206.00 ,2048.00 ,1088.00 ,2365.00 ,2639.00 
E01003002,Kingston upon Thames 016E,3519.00 ,3680.00 ,1708.00 ,1857.00 ,3034.00 ,2599.00 
E01002918,Kingston upon Thames 017A,4143.00 ,3256.00 ,1821.00 ,1348.00 ,1175.00 ,2364.00 
E01002919,Kingston upon Thames 017B,4555.00 ,2856.00 ,1908.00 ,2038.00 ,1632.00 ,2082.00 
E01003000,Kingston upon Thames 017C,4692.00 ,1420.00 ,2340.00 ,1486.00 ,818.00 ,2223.00 
E01003001,Kingston upon Thames 017D,3900.00 ,3702.00 ,2578.00 ,611.00 ,2057.00 ,2727.00 
E01003003,Kingston upon Thames 017E,2861.00 ,1452.00 ,3090.00 ,1282.00 ,1883.00 ,2486.00 
E01002939,Kingston upon Thames 018A,3136.00 ,1373.00 ,1678.00 ,1300.00 ,962.00 ,2356.00 
E01002941,Kingston upon Thames 018B,4451.00 ,885.00 ,2048.00 ,808.00 ,1141.00 ,2717.00 
E01002942,Kingston upon Thames 018C,2563.00 ,355.00 ,2354.00 ,257.00 ,641.00 ,2912.00 
E01003004,Kingston upon Thames 018D,3585.00 ,1645.00 ,2585.00 ,1190.00 ,1693.00 ,2751.00 
E01003005,Kingston upon Thames 018E,2819.00 ,892.00 ,2048.00 ,237.00 ,864.00 ,2610.00 
E01002944,Kingston upon Thames 019A,3504.00 ,325.00 ,1725.00 ,775.00 ,290.00 ,2542.00 
E01002945,Kingston upon Thames 019B,3016.00 ,1476.00 ,1499.00 ,312.00 ,995.00 ,2649.00 
E01002946,Kingston upon Thames 019C,4224.00 ,956.00 ,1664.00 ,1203.00 ,930.00 ,2854.00 
E01002947,Kingston upon Thames 019D,3441.00 ,2005.00 ,2504.00 ,324.00 ,916.00 ,2962.00 
E01002940,Kingston upon Thames 020A,2709.00 ,1664.00 ,1499.00 ,1554.00 ,566.00 ,2231.00 
E01002943,Kingston upon Thames 020B,3577.00 ,429.00 ,2048.00 ,1549.00 ,208.00 ,2286.00 
E01002948,Kingston upon Thames 020C,4821.00 ,4515.00 ,2427.00 ,1078.00 ,2298.00 ,2787.00 
E01002949,Kingston upon Thames 020D,3470.00 ,3870.00 ,2625.00 ,990.00 ,1966.00 ,2763.00 
